"","Feature.ID","Confidence","domain","phylum","class","order","family","genus","species","SH"
"2326","ASV748",0.911667200134016,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremaceae","Papiliotrema","Papiliotrema_aurea","SH1941047.10FU"
"2327","ASV749",0.988193150859425,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Neptunomyces",NA,NA
"2328","ASV75",0.996982809779724,"Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,NA
"2329","ASV750",0.74217133273599,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiales_fam_Incertae_sedis","Corticiales_gen_Incertae_sedis","Corticiales_sp",NA
"2330","ASV751",0.999658448288816,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella_luteola","SH1135756.10FU"
"2331","ASV752",0.994428465405497,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Pseudocoleophoma","Pseudocoleophoma_polygonicola","SH1331413.10FU"
"2332","ASV753",0.999889042017653,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,NA
"2333","ASV754",0.987894031005899,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Phaeodothis","Phaeodothis_mori","SH1393934.10FU"
"2334","ASV755",0.832394434175068,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium_mali","SH1344205.10FU"
"2335","ASV757",0.926695375559002,"Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,NA
"2336","ASV758",0.947200883880416,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA,NA
"2337","ASV759",0.999910107745457,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kazachstania","Kazachstania_sp","SH1338630.10FU"
"2338","ASV76",0.999216761491213,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeriaceae_gen_Incertae_sedis","Phaeosphaeriaceae_sp","SH1061589.10FU"
"2339","ASV760",0.996333816331755,"Fungi","Ascomycota","Leotiomycetes","Leotiomycetes_ord_Incertae_sedis","Leotiomycetes_fam_Incertae_sedis","Gorgomyces",NA,NA
"2340","ASV761",0.902705842058113,"Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Dothiorella",NA,NA
"2341","ASV763",0.964312041902992,"Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Sordariomycetes_fam_Incertae_sedis","Sordariomycetes_gen_Incertae_sedis","Sordariomycetes_sp","SH1275535.10FU"
"2342","ASV764",0.931848781980962,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Rhexocercosporidium","Rhexocercosporidium_panacis","SH1396974.10FU"
"2343","ASV765",0.705070479017537,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeriaceae_gen_Incertae_sedis","Phaeosphaeriaceae_sp",NA
"2344","ASV766",0.910917396963222,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremaceae","Papiliotrema","Papiliotrema_aurea","SH1941047.10FU"
"2345","ASV767",0.937949927986822,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiaceae_gen_Incertae_sedis","Sporormiaceae_sp","SH1340953.10FU"
"2346","ASV768",0.735941995665324,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidiaceae_gen_Incertae_sedis","Ceratobasidiaceae_sp","SH1366760.10FU"
"2347","ASV769",0.99772970020147,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeriaceae_gen_Incertae_sedis","Phaeosphaeriaceae_sp","SH1061589.10FU"
"2348","ASV77",0.999995775770144,"Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora",NA,NA
"2349","ASV770",0.787033719195202,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_tricinctum","SH1049685.10FU"
"2350","ASV771",0.72659870435973,"Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis","Fungi_sp","SH1315204.10FU"
"2351","ASV772",0.99321767610902,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum_complicatum","SH1136812.10FU"
"2352","ASV774",0.810681224815566,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Suhomyces","Suhomyces_pyralidae","SH1220638.10FU"
"2353","ASV776",0.981183169055117,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia_changbaiensis","SH1051491.10FU"
"2354","ASV777",0.981568707233853,"Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomataceae","Tilletiopsis","Tilletiopsis_washingtonensis","SH1241579.10FU"
"2355","ASV778",0.996122182267416,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Rhexocercosporidium","Rhexocercosporidium_panacis","SH1396974.10FU"
"2356","ASV779",0.988779402515248,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_hongoi","SH1382719.10FU"
"2357","ASV78",0.800154850919783,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_tephrensis","SH1303771.10FU"
"2358","ASV780",0.999881467214127,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Pleosporales_gen_Incertae_sedis","Pleosporales_sp","SH1331452.10FU"
"2359","ASV781",0.999672233322215,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,NA
"2360","ASV782",0.999999438075266,"Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Puccinia","Puccinia_recondita","SH1364484.10FU"
"2361","ASV783",0.96378009684271,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Phaeodothis","Phaeodothis_mori","SH1393934.10FU"
"2362","ASV785",0.904924301442974,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dothidotthiaceae","Dothidotthia","Dothidotthia_negundinicola","SH1213321.10FU"
"2363","ASV786",0.841128812692592,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella_huberti","SH1409237.10FU"
"2364","ASV787",0.915612856946513,"Fungi","Ascomycota","Dothideomycetes","Venturiales",NA,NA,NA,NA
"2365","ASV788",0.999794000858191,"Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis","Spizellomycetales_sp",NA
"2366","ASV789",0.987522544476661,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_fimbriatum","SH1336001.10FU"
"2367","ASV79",0.883612883243281,"Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Hymenula","Hymenula_cerealis","SH1287948.10FU"
"2368","ASV790",0.735781232378643,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis","Rhizophydiales_sp",NA
"2369","ASV791",0.999123887449172,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Sarocladium",NA,NA
"2370","ASV792",0.999978613774225,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Didymocyrtis","Didymocyrtis_pini","SH1311120.10FU"
"2371","ASV793",0.734633590766598,"Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Ophiognomonia","Ophiognomonia_sp","SH1212226.10FU"
"2372","ASV795",0.797095134646817,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiales_fam_Incertae_sedis","Corticiales_gen_Incertae_sedis","Corticiales_sp",NA
"2373","ASV797",0.972970811487072,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia",NA,NA
"2374","ASV798",0.999987156801533,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremaceae","Papiliotrema","Papiliotrema_fusca","SH1402448.10FU"
"2375","ASV799",0.992893664297431,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA,NA
"2376","ASV8",0.902475591651598,"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces_roseus","SH1273273.10FU"
"2377","ASV80",0.875568376474359,"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Auriculariales_gen_Incertae_sedis","Auriculariales_sp","SH1346087.10FU"
"2378","ASV800",0.997909705191153,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","Leptospora_sp","SH1338567.10FU"
"2379","ASV801",0.861627957465135,"Fungi","Ascomycota","Ascomycota_cls_Incertae_sedis","Ascomycota_ord_Incertae_sedis","Ascomycota_fam_Incertae_sedis","Ascomycota_gen_Incertae_sedis","Ascomycota_sp",NA
"2380","ASV802",0.941408915427348,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA,NA
"2381","ASV804",0.902828333192803,"Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia_arunalokei","SH1381990.10FU"
"2382","ASV805",0.983877068522864,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Calloriaceae","Calloria","Calloria_sp","SH1383864.10FU"
"2383","ASV806",0.999939214216772,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_victoriae","SH1303804.10FU"
"2384","ASV807",0.999999917422858,"Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",NA,NA
"2385","ASV808",0.988403709277931,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria_fructigena","SH1055126.10FU"
"2386","ASV809",0.999999998143059,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA,NA
"2387","ASV81",0.999829302012372,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium_wieringae","SH1207622.10FU"
"2388","ASV812",0.979219914147685,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria_sp","SH1061658.10FU"
"2389","ASV813",0.999999999966028,"Fungi",NA,NA,NA,NA,NA,NA,NA
"2390","ASV814",0.885026464669271,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae",NA,NA,NA
"2391","ASV815",0.956272694728671,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA,NA
"2392","ASV816",0.796181600898692,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",NA,NA
"2393","ASV817",0.747260504881149,"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Udeniomyces","Udeniomyces_pyricola","SH1356851.10FU"
"2394","ASV818",0.997830985688669,"Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA,NA
"2395","ASV819",0.715562824554755,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Sphaerulina","Sphaerulina_westendorpii","SH1861320.10FU"
"2396","ASV82",0.994654605702645,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,NA
"2397","ASV821",0.935481538420869,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Bulleribasidium","Bulleribasidium_variabile","SH1394624.10FU"
"2398","ASV822",0.739279103041295,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,NA
"2399","ASV823",0.998315095741755,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae","SH1371248.10FU"
"2400","ASV824",0.707807877219666,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","Keissleriella_caraganae","SH1297366.10FU"
"2401","ASV825",0.896094328277932,"Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,NA
"2402","ASV826",0.923266425082612,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella_zeae","SH1135730.10FU"
"2403","ASV827",0.963441452057499,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","Leptospora_galii","SH1848607.10FU"
"2404","ASV828",0.758340941396936,"Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Discula","Discula_destructiva","SH1212376.10FU"
"2405","ASV829",0.999914629121618,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,NA
"2406","ASV83",0.751841701042526,"Fungi","Ascomycota","Ascomycota_cls_Incertae_sedis","Ascomycota_ord_Incertae_sedis","Ascomycota_fam_Incertae_sedis","Ascomycota_gen_Incertae_sedis","Ascomycota_sp",NA
"2407","ASV830",0.999905686955613,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_sp","SH1342501.10FU"
"2408","ASV831",0.999999999999986,"Fungi",NA,NA,NA,NA,NA,NA,NA
"2409","ASV832",0.999999999987186,"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Udeniomyces",NA,NA
"2410","ASV834",0.999967765384068,"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_taiwanensis","SH1231733.10FU"
"2411","ASV835",0.990729320321362,"Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,NA
"2412","ASV837",0.999998853236239,"Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina_inositophila","SH1164880.10FU"
"2413","ASV838",0.766455766397385,"Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Radulidium","Radulidium_subulatum",NA
"2414","ASV839",0.931038917320509,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,NA
"2415","ASV84",0.994349460909957,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella_agrostidis","SH1859992.10FU"
"2416","ASV840",0.995599715912875,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Sphaerulina","Sphaerulina_westendorpii","SH1861320.10FU"
"2417","ASV841",0.96992038614202,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Cucurbitariaceae_gen_Incertae_sedis","Cucurbitariaceae_sp","SH1152431.10FU"
"2418","ASV842",0.999228256403481,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_victoriae","SH1303804.10FU"
"2419","ASV843",0.710151266956352,"Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales",NA,NA,NA,NA
"2420","ASV844",0.799155637423568,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_oxysporum","SH1220124.10FU"
"2421","ASV845",0.715288069260226,"Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Ophiognomonia","Ophiognomonia_asiatica","SH1212331.10FU"
"2422","ASV846",0.892595685295239,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Irpex","Irpex_lacteus","SH1080393.10FU"
"2423","ASV847",0.986305607250599,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Sphaerulina","Sphaerulina_westendorpii","SH1861320.10FU"
"2424","ASV848",0.861651248505806,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeriaceae_gen_Incertae_sedis","Teratosphaeriaceae_sp","SH1389398.10FU"
"2425","ASV85",0.952418900432588,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NA,NA
"2426","ASV850",0.979415242936251,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_tricinctum","SH1049685.10FU"
"2427","ASV851",0.762946091918741,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Sordariales_gen_Incertae_sedis","Sordariales_sp","SH1388396.10FU"
"2428","ASV852",0.980229090415416,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Gloeocystidiellum","Gloeocystidiellum_kenyense","SH1374017.10FU"
"2429","ASV853",0.740667868977596,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidiaceae_gen_Incertae_sedis","Ceratobasidiaceae_sp","SH1366760.10FU"
"2430","ASV855",0.884504004694167,"Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Hymenula","Hymenula_cerealis","SH1287948.10FU"
"2431","ASV856",0.999573883854136,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,NA
"2432","ASV857",0.834045688536883,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Limonomyces","Limonomyces_sp",NA
"2433","ASV858",0.997446187133163,"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotiaceae_gen_Incertae_sedis","Pseudeurotiaceae_sp","SH1296273.10FU"
"2434","ASV859",0.990968596546255,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Sphaerulina","Sphaerulina_westendorpii","SH1861320.10FU"
"2435","ASV86",0.996996736389171,"Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,NA
"2436","ASV860",0.981421168009659,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae",NA,NA,NA
"2437","ASV861",0.981574888791228,"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_flaviporus","SH1386323.10FU"
"2438","ASV863",0.982009972701354,"Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,NA
"2439","ASV864",0.936173790553264,"Fungi","Basidiomycota",NA,NA,NA,NA,NA,NA
"2440","ASV866",0.832787852009663,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Pleosporales_gen_Incertae_sedis","Pleosporales_sp","SH1409007.10FU"
"2441","ASV867",0.791585178906123,"Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,NA
"2442","ASV868",0.999998863469994,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Alternariaster",NA,NA
"2443","ASV869",0.999159538884998,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum_subtomentosum","SH1136750.10FU"
"2444","ASV87",0.999092769301123,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_victoriae","SH1303804.10FU"
"2445","ASV870",0.748835840537509,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Xylariales_gen_Incertae_sedis","Xylariales_sp","SH1392337.10FU"
"2446","ASV871",0.999148844495134,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia_celtidis","SH1309970.10FU"
"2447","ASV872",0.999999949745232,"Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Agaricomycetes_gen_Incertae_sedis","Agaricomycetes_sp","SH1245045.10FU"
"2448","ASV873",0.999999885761958,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Heterocephalacria","Heterocephalacria_sp","SH1325748.10FU"
"2449","ASV874",0.999702816657475,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Tricladium","Tricladium_terrestre","SH1377611.10FU"
"2450","ASV875",0.79286975315696,"Fungi","Ascomycota","Ascomycota_cls_Incertae_sedis","Ascomycota_ord_Incertae_sedis","Ascomycota_fam_Incertae_sedis","Ascomycota_gen_Incertae_sedis","Ascomycota_sp",NA
"2451","ASV876",0.800056491602675,"Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Colacogloeaceae","Colacogloea",NA,NA
"2452","ASV877",0.999584424117468,"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hirschioporaceae","Pallidohirschioporus","Pallidohirschioporus_subchartaceus","SH1189508.10FU"
"2453","ASV878",0.994259094959742,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Bullera","Bullera_alba","SH1204217.10FU"
"2454","ASV879",0.974944640417101,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora_albobadia","SH1054415.10FU"
